video_id,psnr_mean,ssim_mean
v_BasketballDunk_g08_c03.avi,31.986589793887198,0.8687556678965941
v_UnevenBars_g07_c01.avi,33.67914198361778,0.8996849977970123
v_PlayingTabla_g16_c01.avi,31.74733210777047,0.8500629573796703
v_TennisSwing_g04_c06.avi,32.27635714100885,0.7924895219656886
v_UnevenBars_g16_c04.avi,34.49400944903244,0.9041854717334111
v_ThrowDiscus_g22_c03.avi,32.91733129619284,0.8943454767095631
v_ShavingBeard_g01_c04.avi,36.25322120762175,0.9138973505942376
v_HammerThrow_g21_c03.avi,35.03370350090831,0.8912443822743942
v_CliffDiving_g17_c02.avi,35.723533453680545,0.8939914798482935
v_RockClimbingIndoor_g25_c07.avi,36.53176509983176,0.927741512471334
v_ParallelBars_g20_c03.avi,32.57901987604315,0.8835653955974276
v_WallPushups_g06_c07.avi,35.434717382306516,0.9438364330244942
v_PullUps_g03_c02.avi,29.5188398138308,0.5917128519370005
v_PlayingSitar_g22_c04.avi,32.87077548358649,0.8956932080170464
v_WritingOnBoard_g10_c04.avi,37.3620593648205,0.9373911532383521
v_ApplyLipstick_g08_c02.avi,35.98949337165505,0.9407956232763317
v_SumoWrestling_g14_c01.avi,31.339225306898932,0.785533110482977
v_ParallelBars_g17_c03.avi,32.18745603369247,0.853617171885559
v_Skiing_g22_c01.avi,40.326837932011834,0.9700768242864047
v_PlayingDaf_g08_c02.avi,35.42339491414297,0.9036286343698916
v_SkyDiving_g21_c02.avi,36.66115318168046,0.9528266781797776
v_HorseRiding_g14_c04.avi,30.243660412998313,0.7464480585949396
v_PommelHorse_g22_c02.avi,31.065484286287543,0.8713406784154526
v_Rafting_g18_c02.avi,37.66545268302761,0.9508275420237811
v_BabyCrawling_g25_c04.avi,34.135356724843085,0.8950070142745972
v_PlayingTabla_g23_c02.avi,32.872320918752536,0.8853783814702183
v_JavelinThrow_g22_c02.avi,36.04570004917548,0.9376275762915611
v_TennisSwing_g19_c06.avi,36.71772290935416,0.9276863856518522
v_StillRings_g05_c03.avi,31.604885921407245,0.8217681753830831
v_Biking_g07_c03.avi,35.12211479749381,0.9136465165019035
v_PlayingSitar_g08_c02.avi,33.4531613733693,0.9179409707150974
v_BreastStroke_g19_c04.avi,33.13178316901888,0.8518747419512744
v_PlayingGuitar_g25_c07.avi,36.463170441880926,0.946158923625946
v_Diving_g22_c05.avi,32.79087244207965,0.8794416965525828
v_PlayingSitar_g18_c03.avi,31.653929602767057,0.8619341159849518
v_Nunchucks_g06_c01.avi,36.50366135203063,0.9492030080009557
v_Mixing_g13_c06.avi,34.75208403740989,0.9023417830467224
v_IceDancing_g03_c04.avi,36.57330224885454,0.9541879399323169
v_BenchPress_g08_c05.avi,32.935303802100215,0.8944773559264321
v_HorseRace_g12_c02.avi,35.06957936873676,0.9262356784295391
v_SkateBoarding_g11_c05.avi,33.748332118556156,0.8953882125092716
v_SoccerJuggling_g13_c03.avi,32.74480312375378,0.7568942116076253
v_YoYo_g19_c02.avi,36.47790136401926,0.9335347327382065
v_Rowing_g02_c04.avi,34.121897554694186,0.9078592905675732
v_ParallelBars_g09_c01.avi,30.78103508085965,0.7521317544884569
